Industry,Startup_Age,Funding_Amount,Number_of_Founders,Founder_Experience,Employees_Count,Revenue,Burn_Rate,Market_Size,Business_Model,Product_Uniqueness_Score,Customer_Retention_Rate,Marketing_Expense,failed,revenue_per_employee,burn_to_revenue_ratio,revenue_to_funding_ratio,marketing_efficiency,employees_per_founder,experience_per_founder,product_market_fit_score,profit_margin_proxy,funding_per_year
0,7.0,5892874.0,4.0,4.0,380.0,91010328.9013752,4527744.392482765,1,0,1.0,62.52046280338385,500000.0,1.0,238872.25433431813,0.0497497855176366,15.444130225293291,182.02029376216288,76.0,0.8,62.52046280338385,86482584.50889245,736609.25
7,8.0,31553797.0,1.0,10.0,50.0,44244674.08886225,27531038.44244297,0,1,2.0,38.79082908485323,500000.0,0.0,867542.6291933774,0.6222452393909291,1.4021980520019253,88.4891711993821,25.0,5.0,77.58165816970646,16713635.64641928,3505977.4444444445
7,3.0,28953010.0,3.0,9.0,83.0,36896274.129200906,34583666.03115154,0,0,6.0,77.74289384423687,7123655.045694617,0.0,439241.35868096317,0.9373213396216494,1.2743501575432312,5.179401404634102,20.75,2.25,466.45736306542125,2312608.098049365,7238252.5
6,2.0,20989070.0,3.0,6.0,424.0,69654271.60009567,89961008.53906704,2,1,4.0,58.50735175334662,16461722.78287826,0.0,163892.403764931,1.2915361137364527,3.3185971689788305,4.2312866209395805,106.0,1.5,234.02940701338648,-20306736.93897137,6996356.666666667
6,7.0,19127203.0,4.0,9.0,42.0,5978279.299635409,56805035.79435289,2,0,4.0,72.12039142319868,500000.0,0.0,139029.75115431185,9.501902377815439,0.3125537480352805,11.956534686201447,8.4,1.8,288.48156569279473,-50826756.49471748,2390900.375
2,6.0,20410986.0,1.0,25.0,754.0,1097265.863661953,18993445.503970325,0,2,1.0,30.0,500000.0,1.0,1453.3322697509311,17.30977771495143,0.05375858911976932,2.1945273382692294,377.0,12.5,30.0,-17896179.640308373,2915855.1428571427
7,3.0,6518213.0,4.0,4.0,118.0,47230434.95105646,52633312.93840441,1,0,7.0,34.792619758135565,36152152.758885406,0.0,396894.41135341563,1.1143939681807469,7.245916588663161,1.306434888113637,23.6,0.8,243.54833830694895,-5402877.987347953,1629553.25
0,6.0,30340314.0,4.0,28.0,70.0,85100154.56906186,500000.0,0,2,8.0,30.0,2102813.4031644864,1.0,1198593.7263248148,0.005875429917331137,2.804854022414133,40.469646032952895,14.0,5.6,240.0,84600154.56906186,4334330.571428572
0,8.0,17423607.0,1.0,4.0,421.0,15047202.048777103,500000.0,0,2,8.0,41.12965470358883,6794056.831380477,1.0,35656.876892836735,0.0332287667268925,0.8636099967800643,2.2147591943178497,210.5,2.0,329.0372376287106,14547202.048777103,1935956.3333333333
7,1.0,21561047.0,3.0,5.0,477.0,32531466.73391219,27021747.473628104,2,0,6.0,74.7437151038753,32534480.293705814,0.0,68057.46178642717,0.8306341323007533,1.5088073053736621,0.9999073426200833,119.25,1.25,448.4622906232518,5509719.260284085,10780523.5
5,13.0,37208496.0,2.0,13.0,743.0,44399591.56286474,500000.0,2,0,9.0,62.36085642265075,16449331.561006555,1.0,59676.870380194545,0.011261364601309285,1.19326484923228,2.6991728325874322,247.66666666666666,4.333333333333333,561.2477078038568,43899591.56286474,2657749.714285714
2,7.0,13849323.0,4.0,21.0,230.0,79575771.63688411,168520311.2397622,1,1,8.0,58.04866778454085,500000.0,1.0,344483.8598999312,2.1177338988431194,5.745823524446688,159.15122497131827,46.0,4.2,464.3893422763268,-88944539.60287808,1731165.375
0,10.0,13018032.0,2.0,15.0,425.0,63082682.564808846,156702379.24863034,2,0,3.0,71.09547093933706,4838731.339866459,1.0,148081.41447138228,2.4840791544265874,4.845792184180885,13.037026670202183,141.66666666666666,5.0,213.28641281801117,-93619696.6838215,1183457.4545454546
3,3.0,44655784.0,2.0,3.0,14.0,23134264.15108243,500000.0,0,1,1.0,30.0,43158654.86337772,1.0,1542284.2767388287,0.021612962276288488,0.5180574958223763,0.5360283745702333,4.666666666666667,1.0,30.0,22634264.15108243,11163946.0
2,14.0,698867.0,4.0,26.0,983.0,54383719.243185416,500000.0,1,2,7.0,30.0,2175285.0513277734,1.0,55268.007360960786,0.009193927847601651,77.81686848329787,25.000720806346422,196.6,5.2,210.0,53883719.243185416,46591.13333333333
4,4.0,10571226.0,4.0,9.0,601.0,52861036.03979623,12447847.80310272,0,0,3.0,36.775995862409445,500000.0,0.0,87809.02996643893,0.23548247443067385,5.000463620712736,105.7218606358712,120.2,1.8,110.32798758722834,40413188.23669352,2114245.2
4,6.0,2877330.0,4.0,1.0,500.0,20815884.071247056,500000.0,0,1,6.0,36.07985039069768,36203927.8258678,0.0,41548.67080089233,0.02402011724645084,7.234441943331183,0.5749620205963407,100.0,0.2,216.47910234418606,20315884.071247056,411047.14285714284
6,4.0,6113050.0,2.0,2.0,283.0,67560519.2508372,15976387.774794376,2,0,3.0,50.15971238026725,6390219.796058694,0.0,237889.1522916803,0.23647520349869414,11.051849436694901,10.572485897906159,94.33333333333333,0.6666666666666666,150.47913714080175,51584131.47604283,1222610.0
6,1.0,26779222.0,3.0,3.0,559.0,22778213.55873454,500000.0,2,0,6.0,46.85875844748615,27624098.23767529,0.0,40675.38135488311,0.021950798589183973,0.8505927733128978,0.8245776038795987,139.75,0.75,281.15255068491695,22278213.55873454,13389611.0
1,11.0,45714851.0,4.0,12.0,230.0,86019256.3891122,45955382.527164936,0,0,9.0,30.0,500000.0,1.0,372377.73328620003,0.5342452832309814,1.8816479245981634,172.038168701887,46.0,2.4,270.0,40063873.86194727,3809570.9166666665
3,5.0,32977976.0,2.0,11.0,267.0,47334718.92506856,68066669.31419803,0,2,5.0,30.0,500000.0,1.0,176622.0855413006,1.4379861003075207,1.4353433179078436,94.66924851164009,89.0,3.6666666666666665,150.0,-20731950.389129475,5496329.333333333
0,8.0,8395434.0,1.0,24.0,12.0,114536786.88970044,58719635.76879524,0,2,2.0,30.0,7236364.030292827,1.0,8810522.068438496,0.5126705301474193,13.642745955355553,15.827944888107115,6.0,12.0,60.0,55817151.120905206,932826.0
0,2.0,10209910.0,3.0,29.0,280.0,33034264.173794366,500000.0,1,2,2.0,60.08335790653173,17502856.127415232,1.0,117559.65898147461,0.015135799067104517,3.2355095136279215,1.8873640990905332,70.0,7.25,120.16671581306346,32534264.173794366,3403303.3333333335
6,8.0,11799520.0,2.0,2.0,142.0,37041951.39013192,23368404.047217414,1,1,4.0,36.10636741905315,41815235.64509129,0.0,259034.62510581763,0.6308631845615897,3.1392758562090717,0.8858481826738698,47.333333333333336,0.6666666666666666,144.4254696762126,13673547.342914507,1311057.7777777778
7,1.0,24158079.0,1.0,5.0,675.0,15717364.578949314,58840242.56517038,1,1,1.0,25.503857275286933,4281975.954766713,0.0,23250.539317972358,3.743645350081866,0.650604873357043,3.670585980490316,337.5,2.5,25.503857275286933,-43122877.98622106,12079039.5
7,1.0,4446010.0,4.0,8.0,377.0,63171688.28634777,95877299.36871016,2,1,6.0,69.58843914908873,500000.0,0.0,167120.8684824015,1.5177257479076234,14.208621680501412,126.34312388644777,75.4,1.6,417.53063489453234,-32705611.08236239,2223005.0
3,7.0,6770938.0,4.0,10.0,631.0,53622351.2101712,500000.0,2,1,5.0,62.37505739041238,13277731.395187208,0.0,84845.49242115696,0.009324469729344677,7.919485201413157,4.038517241815157,126.2,2.0,311.8752869520619,53122351.2101712,846367.25
1,4.0,11996267.0,3.0,19.0,615.0,69387655.94090965,137851325.22572517,2,0,9.0,68.97668716777396,500000.0,1.0,112642.29860537281,1.9866836740591918,5.78410351793655,138.77503433175065,153.75,4.75,620.7901845099657,-68463669.28481552,2399253.4
1,7.0,32119609.0,3.0,1.0,244.0,47214159.67490536,500000.0,2,2,5.0,54.81364090118985,500000.0,1.0,192710.85581594025,0.010590043174605311,1.4699480994602787,94.42813049354973,61.0,0.25,274.06820450594927,46714159.67490536,4014951.125
6,7.0,12743383.0,1.0,10.0,449.0,55835290.52119228,500000.0,0,1,7.0,61.18739660720563,32556773.728054427,0.0,124078.4233804273,0.008954909813808799,4.381512047442993,1.7150129577509585,224.5,5.0,428.3117762504394,55335290.52119228,1592922.875
7,3.0,18554366.0,4.0,5.0,561.0,41020561.707293175,7395104.838268684,1,0,1.0,68.35328100674923,19438009.26550493,0.0,72990.32332258573,0.18027799596600574,2.21083056658808,2.110327196404925,112.2,1.0,68.35328100674923,33625456.86902449,4638591.5
6,1.0,39316405.0,3.0,21.0,84.0,33417530.575188365,500000.0,1,2,7.0,73.62339925378765,500000.0,1.0,393147.4185316278,0.014962206256168746,0.8499640220214525,66.83492748052177,21.0,5.25,515.3637947765136,32917530.575188365,19658202.5
4,2.0,17912240.0,4.0,2.0,181.0,60262948.09476589,76364704.6327852,2,0,1.0,69.20641612224297,10671347.582035689,0.0,331115.09942179057,1.2671916290173364,3.364344422050032,5.647172672834758,36.2,0.4,69.20641612224297,-16101756.538019314,5970746.666666667
3,2.0,23026622.0,3.0,13.0,36.0,84556598.13215531,15839772.851549575,2,2,4.0,99.63733155059056,34130921.45778943,1.0,2285313.463031225,0.18732745893426078,3.6721232693198353,2.4774190687851636,9.0,3.25,398.54932620236224,68716825.28060573,7675540.666666667
3,7.0,7553855.0,3.0,7.0,49.0,31866453.828681804,500000.0,0,1,4.0,48.5198427542003,500000.0,0.0,637329.076573636,0.015690480873635455,4.218567818698398,63.73278019180322,12.25,1.75,194.0793710168012,31366453.828681804,944231.875
4,3.0,11448244.0,4.0,9.0,760.0,8112494.882229751,500000.0,2,0,1.0,32.47720147917816,23784903.535928488,0.0,10660.308649447767,0.061633313256311086,0.708623451212806,0.341077462386925,152.0,1.8,32.47720147917816,7612494.882229751,2862061.0
3,5.0,29251513.0,3.0,3.0,642.0,51130722.360599525,18587939.00345725,1,1,7.0,65.89387372294466,14195149.12807076,0.0,79519.00833685773,0.3635375715764037,1.7479684080830662,3.6019853188793727,160.5,0.75,461.25711606061265,32542783.357142277,4875252.166666667
6,1.0,21120689.0,2.0,2.0,172.0,42067226.16287774,14529977.358793586,2,1,6.0,35.25328707971043,40065693.08384487,0.0,243163.157010854,0.3453989801261629,1.991754349070875,1.0499562562137148,57.333333333333336,0.6666666666666666,211.5197224782626,27537248.804084152,10560344.5
4,3.0,1312499.0,1.0,5.0,674.0,39929456.20216659,11749892.460021475,2,0,3.0,72.85866224536558,58004343.65933655,0.0,59154.74992913569,0.294266270651531,30.42244282069835,0.6883873343742609,337.0,2.5,218.57598673609675,28179563.742145114,328124.75
7,5.0,37612753.0,3.0,8.0,79.0,64375759.285458185,500000.0,0,1,7.0,80.52245665212781,500000.0,0.0,804696.9910682273,0.00776689856217426,1.7115406993451792,128.75126106839423,19.75,2.0,563.6571965648947,63875759.285458185,6268792.166666667
7,6.0,33030654.0,4.0,9.0,439.0,73717458.79084386,25057043.44741089,2,1,3.0,50.03178774148307,30423931.33499637,0.0,167539.6790700997,0.3399064959441687,2.231789190703117,2.4230088990188605,87.8,1.8,150.09536322444922,48660415.34343297,4718664.857142857
6,1.0,24286892.0,3.0,6.0,774.0,65084370.059942506,143577709.05876625,2,1,3.0,49.46438820595056,35107150.348669395,0.0,83979.83233540968,2.2060243760599856,2.679814583938032,1.8538778442475163,193.5,1.5,148.39316461785168,-78493338.99882373,12143446.0
7,3.0,21858309.0,3.0,11.0,174.0,38980582.1647516,30636274.231119797,1,0,6.0,54.05775744954015,7001739.211599744,0.0,222746.18379858055,0.7859367855435989,1.783330100302887,5.567270562277173,43.5,2.75,324.3465446972409,8344307.9336318,5464577.25
7,6.0,35874739.0,2.0,11.0,419.0,54652422.15791612,3121285.422571118,0,0,4.0,77.48728719046306,38378698.26735034,0.0,130124.81466170505,0.05711156509112654,1.5234235051714973,1.42403007921663,139.66666666666666,3.6666666666666665,309.94914876185226,51531136.735345006,5124962.714285715
3,9.0,10965453.0,2.0,20.0,925.0,1729453.153294834,130842736.8195861,0,0,3.0,88.09912644012532,500000.0,1.0,1867.659992759,75.65551048017882,0.1577183355376653,3.4588993887908908,308.3333333333333,6.666666666666667,264.29737932037597,-129113283.66629127,1096545.3
6,6.0,11302122.0,4.0,3.0,600.0,21988507.9426288,500000.0,0,0,7.0,73.14720382472493,18738473.939978197,0.0,36586.53567825092,0.02273914985798138,1.9455201418909351,1.173441702863274,120.0,0.6,512.0304267730745,21488507.9426288,1614588.857142857
5,9.0,32649912.0,3.0,28.0,119.0,261635.9912075258,69835244.80562177,2,1,6.0,79.26460872963082,14264063.348698333,1.0,2180.2999267293817,266.91655672736925,0.00801337483525686,0.01834231708520029,29.75,7.0,475.58765237778493,-69573608.81441425,3264991.2
2,1.0,5967886.0,4.0,21.0,982.0,37938740.57321376,500000.0,0,2,5.0,82.95186117918185,70314741.1098436,1.0,38594.853075497216,0.013179140352747481,6.3571479441909275,0.5395559940182528,196.4,4.2,414.7593058959092,37438740.57321376,2983943.0
7,2.0,14101446.0,3.0,7.0,127.0,48479808.61905491,500000.0,2,1,4.0,57.029706675192905,13320494.035830058,0.0,378748.5048363665,0.010313571854528813,3.437931484552962,3.6394900105928327,31.75,1.75,228.11882670077162,47979808.61905491,4700482.0
6,7.0,23018915.0,3.0,15.0,611.0,22976484.525525644,500000.0,0,0,7.0,34.0688567793215,5106348.874881304,1.0,37543.27536850596,0.021761378581790797,0.9981566693030047,4.499590723023014,152.75,3.75,238.4819974552505,22476484.525525644,2877364.375
7,6.0,27606158.0,1.0,1.0,117.0,12751801.27137604,500000.0,1,0,2.0,60.43423798437383,13421615.416196864,0.0,108066.11246928848,0.0392101437396304,0.46191870703113896,0.9500943013084096,58.5,0.5,120.86847596874766,12251801.27137604,3943736.8571428573
7,7.0,24152852.0,2.0,14.0,617.0,83287565.56799552,500000.0,1,2,9.0,46.34973050500821,500000.0,1.0,134769.52357280828,0.006003297017830419,3.448353102136444,166.57479798639505,205.66666666666666,4.666666666666667,417.1475745450739,82787565.56799552,3019106.5
3,3.0,39104488.0,4.0,11.0,90.0,66045393.56255642,115172885.92211682,1,0,4.0,75.9995411126456,500000.0,0.0,725773.5556324882,1.7438443162456718,1.6889465954294,132.09052294406695,18.0,2.2,303.9981644505824,-49127492.35956039,9776122.0
7,9.0,16999346.0,4.0,10.0,101.0,52098929.46241467,500000.0,1,0,7.0,33.48839736394643,32840207.31655253,0.0,510773.8182589673,0.00959712599783044,3.0647606324180963,1.586437240599205,20.2,2.0,234.41878154762503,51598929.46241467,1699934.6
3,5.0,30976451.0,3.0,8.0,707.0,80827701.28785513,60600106.1400443,2,1,6.0,73.20021424291224,949786.9085500912,0.0,114163.41989810047,0.7497442637207051,2.6093272815058075,85.10078993450603,176.75,2.0,439.20128545747343,20227595.14781083,5162741.833333333
6,4.0,13655740.0,3.0,4.0,731.0,33716442.85814823,35043925.37949388,1,1,2.0,39.34792128703712,2228532.5856896653,0.0,46060.71428708775,1.0393719315990329,2.4690306339398376,15.129429986900552,182.75,1.0,78.69584257407423,-1327482.5213456452,2731148.0
7,9.0,20079906.0,3.0,4.0,462.0,20390497.774723448,500000.0,1,0,5.0,57.65959738248903,21200039.34037953,0.0,44039.95199724287,0.02452122459210326,1.0154677397023526,0.961814102583845,115.5,1.0,288.29798691244514,19890497.774723448,2007990.6
1,6.0,49729662.0,2.0,16.0,290.0,4419122.4541872805,500000.0,1,1,8.0,52.25918793457089,14484776.862813368,1.0,15185.987815076565,0.11314461005298047,0.08886290772143943,0.30508734728562537,96.66666666666667,5.333333333333333,418.0735034765671,3919122.4541872805,7104237.428571428
3,4.0,40382028.0,2.0,11.0,943.0,80053893.25532742,89603852.49144047,1,2,5.0,30.66826153341078,500000.0,1.0,84802.85302471125,1.1192941121096995,1.9824138419425983,160.10746629572225,314.3333333333333,3.6666666666666665,153.3413076670539,-9549959.236113057,8076405.6
2,8.0,20871316.0,1.0,26.0,638.0,11047905.761506656,11557123.905211031,0,0,8.0,33.5254446341708,500000.0,1.0,17289.367388899307,1.046091730741121,0.5293343856310867,22.09576733147865,319.0,13.0,268.2035570733664,-509218.14370437525,2319035.111111111
6,8.0,45726645.0,4.0,19.0,884.0,90121330.2558535,500000.0,1,0,6.0,30.0,2318439.6078470564,1.0,101832.01158853504,0.005548076055162848,1.9708712127247099,38.871528539841144,176.8,3.8,180.0,89621330.2558535,5080738.333333333
6,3.0,38411901.0,3.0,9.0,416.0,61464962.94247767,500000.0,1,1,2.0,76.1204666395203,27775933.48202919,0.0,147397.99266781216,0.008134715583139815,1.6001541121936027,2.2128855100174945,104.0,2.25,152.2409332790406,60964962.94247767,9602975.25
5,4.0,46844060.0,2.0,22.0,800.0,41507079.92162926,500000.0,1,1,6.0,43.28792851606755,7256172.598695334,1.0,51819.076056965365,0.01204613740349664,0.886069205691395,5.720243508106292,266.6666666666667,7.333333333333333,259.7275710964053,41007079.92162926,9368812.0
6,13.0,13622224.0,3.0,3.0,297.0,79942759.19864528,500000.0,0,1,2.0,88.42119034375646,12995028.24292386,1.0,268264.29261290364,0.00625447506137614,5.868553720016024,6.151795252186619,74.25,0.75,176.84238068751293,79442759.19864528,973016.0
3,6.0,13449925.0,4.0,10.0,482.0,54674168.35656814,500000.0,2,0,6.0,94.28479161361096,500000.0,0.0,113197.0359349237,0.00914508635218861,4.065016295001782,109.34811801690026,96.4,2.0,565.7087496816657,54174168.35656814,1921417.857142857
7,11.0,47178432.0,2.0,6.0,282.0,68621071.35198885,500000.0,2,0,9.0,61.45538257167381,500000.0,1.0,242477.28392928923,0.0072863915246802234,1.4545008595768505,137.24186822024126,94.0,2.0,553.0984431450643,68121071.35198885,3931536.0
0,6.0,19419593.0,3.0,18.0,652.0,40365991.41354781,20750283.538961194,1,1,8.0,61.23696893335733,13192453.008062858,1.0,61816.21962258469,0.5140535955706342,2.0786217988670517,3.0597788242337054,163.0,4.5,489.89575146685866,19615707.874586612,2774227.5714285714
6,9.0,4764993.0,3.0,8.0,202.0,66271601.05699414,500000.0,1,0,7.0,86.4823365949465,24513859.045155957,0.0,326461.08895071,0.007544709716991537,13.908013537266603,2.7034339322700704,50.5,2.0,605.3763561646256,65771601.05699414,476499.3
3,9.0,28923691.0,4.0,11.0,437.0,17126116.496094394,50369279.94088399,1,1,2.0,62.67394502121729,25169203.13052132,0.0,39100.722593822815,2.9410799004719363,0.5921137763496581,0.6804393340084396,87.4,2.2,125.34789004243459,-33243163.444789592,2892369.1
4,9.0,7288893.0,3.0,2.0,273.0,26102206.42199618,164125360.57192504,2,1,6.0,46.44536657086053,39904856.17320165,0.0,95263.5270875773,6.2877961974058,3.581092882129467,0.6541110098127422,68.25,0.5,278.67219942516317,-138023154.14992887,728889.3
7,3.0,12305005.0,1.0,1.0,587.0,35037130.09621213,500000.0,0,1,2.0,45.69340588761984,28199625.66026644,0.0,59586.95594593899,0.014270574797548282,2.847388298405716,1.242467870880709,293.5,0.5,91.38681177523968,34537130.09621213,3076251.25
3,2.0,38257799.0,1.0,11.0,563.0,56858515.84648132,33399252.726322025,0,0,2.0,79.58491492869796,500000.0,0.0,100812.97135900943,0.5874098477893893,1.4861940792853046,113.71680425935413,281.5,5.5,159.1698298573959,23459263.1201593,12752599.666666666
7,12.0,32424268.0,1.0,26.0,654.0,50902742.13597859,500000.0,0,2,7.0,62.395209406112826,38521653.800957575,1.0,77714.11013126501,0.009822653342361716,1.5698963679328772,1.3214059053016913,327.0,13.0,436.7664658427898,50402742.13597859,2494174.4615384615
2,9.0,8173677.0,4.0,12.0,174.0,97613545.95484672,72547126.32145338,0,2,6.0,100.0,500000.0,1.0,557791.6911705527,0.7432075627270427,11.942426158070665,195.22670145629053,34.8,2.4,600.0,25066419.633393347,817367.7
6,1.0,6289807.0,1.0,9.0,35.0,20395838.95478633,6777153.709116787,0,2,6.0,30.0,77501592.23044474,1.0,566551.0820773981,0.33228117714889105,3.2426806914911124,0.26316670541392545,17.5,4.5,180.0,13618685.245669544,3144903.5
6,8.0,8339096.0,1.0,7.0,85.0,4777139.096858425,35869250.084961265,2,0,2.0,40.9304361297545,1330738.8774371275,0.0,55548.1290332375,7.508519607484369,0.5728604784017293,3.5898368853714064,42.5,3.5,81.860872259509,-31092110.98810284,926566.2222222222
1,1.0,14569351.0,3.0,16.0,155.0,45449216.79693299,16171121.022698184,1,0,1.0,64.30867775474707,16284963.452020468,1.0,291341.133313673,0.3558063660182386,3.119508458367468,2.7908698806704564,38.75,4.0,64.30867775474707,29278095.7742348,7284675.5
3,9.0,23328309.0,4.0,11.0,41.0,34146363.423305534,43654049.328268826,2,0,3.0,55.01997633750172,10716659.072422126,0.0,813008.652935846,1.2784391564237545,1.4637306955928455,3.186287816590971,8.2,2.2,165.05992901250517,-9507685.904963292,2332830.9
4,6.0,1855817.0,4.0,2.0,386.0,67269691.97805248,500000.0,0,1,6.0,33.39503430320936,2305059.87311393,0.0,173823.49348333976,0.0074327676828126864,36.24800060030266,29.183477435533913,77.2,0.4,200.37020581925614,66769691.97805248,265116.71428571426
2,6.0,37874407.0,4.0,0.0,710.0,64778083.12554425,500000.0,1,0,5.0,30.0,69147513.43535683,1.0,91108.41508515365,0.007718659894771921,1.7103391589789139,0.9368100018418251,142.0,0.0,150.0,64278083.12554425,5410629.571428572
6,8.0,19116299.0,1.0,2.0,574.0,98906815.02638368,112335196.38299316,0,0,5.0,83.87269434956188,3762664.5561118,0.0,172011.8522197977,1.1357679975566843,5.173951812138525,26.28636894547448,287.0,1.0,419.3634717478094,-13428381.356609479,2124033.222222222
3,4.0,8017191.0,3.0,7.0,81.0,14916188.66087886,9929868.027213931,2,1,5.0,68.55367733311893,26081538.63886378,0.0,181904.73976681536,0.6657107648112907,1.8605253137106932,0.5719059866639327,20.25,1.75,342.7683866655946,4986320.633664928,1603438.2
3,9.0,17186021.0,4.0,3.0,30.0,71536061.54501869,500000.0,1,0,8.0,100.0,9848211.209570743,1.0,2307614.88854899,0.00698948169932253,4.162456067205005,7.26386272175351,6.0,0.6,800.0,71036061.54501869,1718602.1
5,1.0,37475270.0,1.0,9.0,992.0,46042506.61136167,1874523.93732838,1,2,1.0,46.968385315009726,9517381.154245418,1.0,46367.07614437227,0.04071289846224217,1.2286103711261132,4.837728050126,496.0,4.5,46.968385315009726,44167982.674033284,18737635.0
4,4.0,4235863.0,3.0,9.0,779.0,49473453.78839063,29308638.33485534,2,1,6.0,53.68441101778591,24024481.258766968,0.0,63427.504856911066,0.5924113943571384,11.679660581262908,2.059293234938991,194.75,2.25,322.10646610671546,20164815.45353529,847172.6
7,5.0,16348646.0,3.0,3.0,55.0,53437668.6162413,20185933.677102417,0,0,3.0,36.552127172366255,37673077.20654985,0.0,954244.0824328803,0.3777472674625637,3.268629423354807,1.4184577199468296,13.75,0.75,109.65638151709877,33251734.93913888,2724774.3333333335
6,2.0,4519065.0,3.0,2.0,171.0,47778524.61025898,16882563.517582633,0,1,4.0,68.67846681984727,31543810.30081674,0.0,277782.1198270871,0.35335044985058345,10.572654749954744,1.5146719004441258,42.75,0.5,274.7138672793891,30895961.09267635,1506355.0
3,12.0,24105123.0,2.0,16.0,730.0,57118382.9144476,32624462.20507508,1,1,9.0,70.79962909092617,2671886.267198176,1.0,78137.32272838248,0.5711727112927474,2.369553581821342,21.377542239775597,243.33333333333334,5.333333333333333,637.1966618183355,24493920.709372517,1854240.2307692308
3,7.0,16482856.0,4.0,6.0,762.0,57679374.046570055,46366216.33507098,1,0,3.0,57.33149201801238,21735286.842608266,0.0,75595.50989065538,0.803861281396255,3.499355363367531,2.6537202757213842,152.4,1.2,171.99447605403714,11313157.711499073,2060357.0
7,9.0,23884041.0,4.0,8.0,365.0,32658997.61358372,45567764.72518455,2,1,4.0,44.34086772127961,6879999.606336908,0.0,89232.23391689542,1.3952590912028682,1.3673982659042268,4.746946909205612,73.0,1.6,177.36347088511843,-12908767.111600831,2388404.1
4,7.0,7378384.0,3.0,2.0,577.0,14998005.870482808,23045244.493598927,0,0,1.0,57.997929132985725,57192919.09195971,0.0,25948.1070423578,1.53655380295589,2.032694942115762,0.26223535791436636,144.25,0.5,57.997929132985725,-8047238.623116119,922298.0
3,6.0,11877097.0,4.0,6.0,43.0,65237192.192209885,500000.0,2,1,3.0,86.57858049416774,20010712.7382122,0.0,1482663.458913861,0.007664339551317577,5.4926878764669524,3.2601132096369847,8.6,1.2,259.7357414825032,64737192.192209885,1696728.142857143
2,10.0,10740618.0,1.0,11.0,714.0,38730781.74088895,21824809.96984493,0,1,5.0,32.825233086905094,16923591.32432688,1.0,54168.9255117328,0.5635003587677042,3.6060102067570736,2.288567403341148,357.0,5.5,164.12616543452546,16905971.771044023,976419.8181818182
7,5.0,12983517.0,3.0,8.0,294.0,5500720.971587697,1928206.4613772144,2,0,2.0,71.37273659415283,500000.0,0.0,18646.51176809389,0.3505369788432823,0.4236695302142067,11.001419940335513,73.5,2.0,142.74547318830565,3572514.5102104824,2163919.5
3,9.0,7389615.0,2.0,3.0,412.0,7836563.126564433,500000.0,1,2,6.0,55.23036309859769,8305046.675147904,1.0,18974.729120010732,0.06380347202227274,1.060483132894109,0.9435903841966653,137.33333333333334,1.0,331.3821785915861,7336563.126564433,738961.5
0,6.0,32676901.0,3.0,21.0,688.0,57494801.65447083,500000.0,2,0,8.0,45.09528589129534,11569293.942595655,1.0,83446.7367989417,0.00869643823294556,1.7594936525644576,4.969602896265298,172.0,5.25,360.7622871303627,56994801.65447083,4668128.714285715
6,10.0,43049235.0,1.0,25.0,31.0,90138716.63217457,500000.0,0,0,9.0,49.91265923879506,500000.0,1.0,2816834.894755455,0.005547005916373582,2.093851715096049,180.27707271020373,15.5,12.5,449.21393314915554,89638716.63217457,3913566.8181818184
3,5.0,26114962.0,4.0,4.0,759.0,10635452.910501178,26692454.36603676,0,0,7.0,53.629607700793386,20781398.02009907,0.0,13994.01698750155,2.5097616510454066,0.4072551399173408,0.5117775227844346,151.8,0.8,375.4072539055537,-16057001.455535583,4352493.666666667
5,1.0,32598797.0,3.0,4.0,452.0,18628572.599769395,29976019.62555681,1,1,1.0,92.66122430235788,500000.0,1.0,41122.67682068299,1.6091419702648564,0.571449677370601,37.257070685397416,113.0,1.0,92.66122430235788,-11347447.025787417,16299398.5
6,5.0,24737914.0,1.0,5.0,665.0,79317173.15442935,69375593.91061544,2,1,1.0,72.3103808130203,500000.0,0.0,119094.85458623026,0.8746604332567649,3.206299850024925,158.6340290408006,332.5,2.5,72.3103808130203,9941579.243813902,4122985.6666666665
7,2.0,26461039.0,4.0,2.0,634.0,1730662.452967429,55193854.77400478,1,0,2.0,41.196437473172736,49214096.89697602,0.0,2725.452681838471,31.89173185541552,0.06540417356866658,0.035165989562388596,126.8,0.4,82.39287494634547,-53463192.32103735,8820346.333333334
7,3.0,22307608.0,4.0,1.0,377.0,27382992.85231353,500000.0,2,1,2.0,76.3863491326047,500000.0,1.0,72441.78003257548,0.018259508171264337,1.227518056834936,54.76587617287471,75.4,0.2,152.7726982652094,26882992.85231353,5576902.0
7,4.0,31479362.0,4.0,11.0,21.0,46276745.2786444,500000.0,0,0,7.0,40.23038991181718,500000.0,0.0,2103488.4217565637,0.010804562554795213,1.4700661280421843,92.5533054506779,4.2,2.2,281.61272938272026,45776745.2786444,6295872.4
6,5.0,17278720.0,3.0,8.0,697.0,56731561.988768816,45671927.68649782,0,1,4.0,35.542719388438506,500000.0,0.0,81277.30943949686,0.8050532239970107,3.283319522826303,113.46289705174352,174.25,2.0,142.17087755375402,11059634.302270994,2879786.6666666665
3,2.0,3213889.0,1.0,2.0,88.0,65432904.13902021,57885660.64380407,0,0,7.0,53.2755234143898,4995385.516779627,0.0,735201.1701013506,0.8846567414486474,20.359409979501542,13.0986669238165,44.0,1.0,372.9286639007286,7547243.495216139,1071296.3333333333
