Startup_Name,Industry,Startup_Age,Funding_Amount,Number_of_Founders,Founder_Experience,Employees_Count,Revenue,Burn_Rate,Market_Size,Business_Model,Product_Uniqueness_Score,Customer_Retention_Rate,Marketing_Expense,Startup_Status
Startup_F_2072,Logistics,6,12679241,4,6,130,74865864.72655696,30098425.424176134,Large,B2B,3,44.05039098024488,30914275.138596658,0
Startup_F_2073,Health,4,10571226,4,9,601,52861036.03979623,28006402.762995437,Large,B2B,3,36.775995862409445,27405352.531280868,0
Startup_F_2074,Finance,4,19448395,3,10,727,21801420.663945306,38806266.45480196,Large,B2B,5,25.74486952745734,18909304.371019546,0
Startup_F_2075,Finance,6,26261318,4,4,574,29464577.07244587,41103787.852299765,Medium,B2C,7,60.87994474653587,23057067.398434,0
Startup_F_2076,Logistics,4,17380352,3,10,677,50867061.377888724,500000.0,Small,B2C,5,54.76793312723029,29576361.300860614,0
Startup_F_2077,Finance,8,12386047,2,1,283,10980321.517141674,25626288.902918518,Small,B2B,4,75.66957127553563,16934412.42910298,0
Startup_F_2078,Finance,9,21005625,3,11,419,88337146.56747681,16761586.603437867,Medium,B2B,7,49.228692108691455,20602000.65170457,0
Startup_F_2079,Logistics,1,9324878,4,9,367,56615302.23410884,10383871.432092194,Medium,B2B,6,80.25147458366915,23192710.428479724,0
Startup_F_2080,Tech,4,37568562,4,4,656,63723672.09573167,45532119.185648024,Medium,B2B,6,56.819926545924545,5772536.493273479,0
Startup_F_2081,Logistics,4,31076989,3,2,107,76802045.27376465,34920617.796021305,Large,B2C,7,72.15333435853337,26824608.566704758,0
Startup_F_2082,Tech,2,39301924,1,1,250,64446146.888290584,4185556.8972646897,Large,B2B,3,55.38761406740764,19113993.61022959,0
Startup_F_2083,Health,6,19888494,3,3,566,17684580.15642839,4337596.296946945,Small,B2B,1,63.49162167389581,31694513.42729494,0
Startup_F_2084,Tech,3,25752734,3,7,720,48321373.094337724,53431450.3746635,Small,B2C,6,58.75027238192392,4020076.428083005,0
Startup_F_2085,Tech,7,13277440,1,11,123,74105687.21601012,11973865.447385155,Large,B2C,3,54.77560845343599,19470962.073498853,0
Startup_F_2086,Health,5,34771083,2,10,496,20787668.871577002,33380495.211822044,Large,B2B,4,75.7294935213491,24705252.788259894,0
Startup_F_2087,Tech,4,7620661,1,2,798,5103052.478731709,33935937.66697979,Medium,B2B,3,42.50584102013289,24576761.962931253,0
Startup_F_2088,Logistics,5,10929464,4,9,250,22445142.866080124,26641298.21335741,Large,B2B,2,61.456882421584794,31071766.67152425,0
Startup_F_2089,Tech,8,15697042,1,11,165,70840428.2496653,42059528.01717452,Small,B2C,3,71.85447069635603,20645836.21390634,0
Startup_F_2090,Health,3,17309272,4,2,361,14102804.167149272,27251414.78142037,Small,B2C,6,77.56948261838477,9238563.83145847,0
Startup_F_2091,Logistics,7,12843128,4,5,53,6071502.456479429,27101217.904372327,Medium,B2C,7,66.94355763563472,9114330.008789197,0
Startup_F_2092,Health,6,31671903,3,8,601,51077498.913157195,37575766.57193634,Medium,B2B,6,57.82433145399074,7836563.083867046,0
Startup_F_2093,Health,1,24144254,3,10,321,50143293.42393364,9748326.905941423,Small,B2B,1,48.425854944010254,23182798.2688845,0
Startup_F_2094,Finance,7,25349707,2,8,147,51904561.38159523,24249559.83109302,Large,B2C,4,75.27783630451778,12697445.20067557,0
Startup_F_2095,Finance,7,20312460,4,3,672,67009030.46569535,5664861.057563826,Large,B2C,7,42.68329406179576,28938810.77763075,0
Startup_F_2096,Health,1,36114587,3,2,445,41976681.05912631,2823167.937112208,Small,B2C,7,76.3979085982987,14727519.715396047,0
Startup_F_2097,Health,9,31107648,4,9,763,86611803.55444379,18735478.43250995,Large,B2B,7,26.22193936445527,20544989.011611667,0
Startup_F_2098,Health,6,36166021,2,3,152,92969681.29317054,18045484.213011928,Large,B2C,4,33.72171158807208,12215325.429663746,0
Startup_F_2099,Finance,2,1468163,4,8,308,37511964.80576393,36443061.736373335,Small,B2C,1,44.09360491296758,22969974.242799908,0
Startup_F_2100,Finance,5,10228420,2,2,571,31599712.60121444,47689913.64146865,Small,B2C,4,71.34196522495937,20917805.941032603,0
Startup_F_2101,Tech,4,22276123,2,3,271,7167556.516143023,2024973.1159839793,Medium,B2B,3,51.731625617657365,24449961.236636247,0
Startup_F_2102,Tech,7,4000102,2,1,521,18957385.82455344,23989872.4767391,Small,B2C,4,40.34020187810324,27194038.69057155,0
Startup_F_2103,Health,8,30097750,3,11,682,81857301.94121847,30998682.934403475,Medium,B2B,3,43.067264063095884,13264073.355930796,0
Startup_F_2104,Logistics,1,31573747,1,6,71,19439051.577554103,33163779.68423838,Medium,B2B,4,43.048629423163476,19318594.659581717,0
Startup_F_2105,Logistics,5,27210478,1,7,576,41452541.14710113,25580628.028574124,Large,B2B,6,34.89259855790205,15213381.439998683,0
Startup_F_2106,Finance,3,3378772,3,4,432,81935692.5811005,6343452.250498196,Small,B2C,3,46.37285745475191,13644669.257026736,0
Startup_F_2107,Finance,1,16935238,4,1,405,43789575.626104616,42825236.81741972,Large,B2B,3,70.53205012198922,25445618.84411534,0
Startup_F_2108,Finance,3,23517808,3,3,40,39031869.623512216,13374725.48983239,Small,B2C,6,58.9716221657325,21668377.376419555,0
Startup_F_2109,Health,6,34401359,4,9,339,33165608.870738897,24281674.935195655,Small,B2B,1,59.31736418300484,19141680.079416674,0
Startup_F_2110,Logistics,7,27615123,2,5,178,37728465.26460088,29770887.856235124,Large,B2B,1,80.1947001175255,5609024.410253484,0
Startup_F_2111,Tech,8,36066617,3,6,275,41857843.738224804,15982085.797296984,Medium,B2B,6,51.44508910860347,5965662.210317892,0
Startup_F_2112,Health,4,28930454,1,4,317,29195592.844095647,47094827.78961626,Small,B2C,5,89.29386413615043,19459300.562770598,0
Startup_F_2113,Tech,3,22040202,4,1,468,2012820.3702935295,4260852.5694294255,Medium,B2C,1,44.39366293321049,32748900.10593181,0
Startup_F_2114,Tech,5,37923169,3,5,194,10441059.926791709,16154231.19861465,Large,B2C,3,56.170550282775736,26228652.33165601,0
Startup_F_2115,Health,9,29665409,3,5,343,10805810.30271918,47308680.591263056,Large,B2C,7,49.35192557570006,29475079.345346835,0
Startup_F_2116,Tech,6,14242686,4,5,524,58816951.4633188,47389050.458776265,Small,B2B,3,64.65995809500122,26057041.441978794,0
Startup_F_2117,Logistics,9,23103126,2,6,450,53006643.26067726,27154179.87921831,Large,B2B,4,55.60559510509316,2354722.9998717536,0
Startup_F_2118,Tech,6,6363240,2,11,682,41710855.23903078,31950903.54418831,Small,B2B,4,50.36458631433307,10203690.452488244,0
Startup_F_2119,Logistics,2,36582649,2,2,400,49165444.368667305,11785670.82070962,Small,B2B,5,83.31032425711315,4800982.372467656,0
Startup_F_2120,Logistics,5,1659297,2,1,781,56267711.541585855,26650272.77469165,Small,B2B,3,62.624378536932824,3666123.970333567,0
Startup_F_2121,Logistics,9,31364494,4,2,569,78386949.39742963,37419660.96033538,Small,B2C,5,27.569887974582514,2670303.3826984363,0
Startup_F_2122,Finance,8,7985481,1,10,263,36997676.69874307,27436168.9665582,Small,B2B,3,63.62781225350318,1526012.0373143423,0
Startup_F_2123,Tech,7,8226460,3,6,595,46398225.68206066,8407000.924220463,Large,B2C,1,77.28527423192098,3982764.112206136,0
Startup_F_2124,Health,1,6506774,3,5,344,20988427.784378383,43713824.9791068,Small,B2C,4,37.63311957685581,15371462.882644955,0
Startup_F_2125,Health,4,9977914,2,5,409,23082442.729473203,34780440.57415364,Medium,B2C,6,27.740948820944578,22754326.319886558,0
Startup_F_2126,Tech,7,6237264,4,6,175,60040728.71762112,15153063.538581299,Small,B2B,6,80.43024158217887,17379850.86868313,0
Startup_F_2127,Finance,7,20011185,1,10,269,84456946.69368288,27854150.49273283,Small,B2C,7,92.60092221867598,17147396.834510524,0
Startup_F_2128,Finance,6,11048456,1,7,13,66605690.48343559,16559337.78532492,Small,B2C,5,29.656662991830984,5474763.988246838,0
Startup_F_2129,Logistics,8,20230255,3,9,128,5295701.666922129,47479406.706143856,Large,B2C,2,74.54368806822305,8313482.912061106,0
Startup_F_2130,Tech,6,29462405,2,7,479,53068814.73322349,5941900.426283584,Medium,B2C,6,59.39252868893371,27620011.82564957,0
Startup_F_2131,Tech,3,23208585,3,2,479,36950228.18580984,15627130.502300123,Medium,B2B,7,78.1785502152713,19104449.968198724,0
Startup_F_2132,Health,4,23909685,3,6,794,30434182.026080128,43135433.39152564,Medium,B2B,3,71.25566280368578,6602616.8089236785,0
Startup_F_2133,Tech,3,15174101,1,9,502,35030401.28182127,22074677.972857844,Large,B2B,1,76.54366070409374,17883088.60175204,0
Startup_F_2134,Finance,1,25998095,4,7,747,86759059.3769935,14590587.77678386,Large,B2C,2,82.20237850952314,7372042.088238616,0
Startup_F_2135,Tech,5,34234685,1,2,509,57775857.45309332,44207323.61245367,Small,B2C,1,33.53060235230182,15066254.580199879,0
Startup_F_2136,Health,1,32474949,3,3,79,65156891.40125071,28496529.15262215,Large,B2B,1,31.901621338557653,9275352.110614225,0
Startup_F_2137,Logistics,1,5528458,2,8,703,1423464.217010448,8745635.600728145,Medium,B2B,3,52.482615369792704,9388107.590420783,0
Startup_F_2138,Health,2,34012055,2,11,785,33716457.3377846,37240861.94149067,Medium,B2C,1,32.24066635901747,9391980.40517772,0
Startup_F_2139,Health,4,31900994,4,9,379,15325892.528828727,1766908.5185728474,Large,B2C,5,62.49627084245229,5128826.110537695,0
Startup_F_2140,Logistics,6,22104435,4,4,190,73451778.72868057,24583449.161805466,Large,B2B,2,73.64359397603056,6412411.65438567,0
Startup_F_2141,Health,8,13779593,4,9,14,2375997.465377532,5700485.12765596,Medium,B2B,1,39.34850921004812,27568468.68104965,0
Startup_F_2142,Health,3,16255164,3,2,206,2040600.6950490368,39891871.764324635,Medium,B2C,6,50.74278096168183,25972039.68665708,0
Startup_F_2143,Tech,1,14979901,3,11,56,67625316.95833863,13444029.578717623,Medium,B2B,6,42.547873555985035,9771335.937696269,0
Startup_F_2144,Tech,3,18554366,4,5,561,41020561.707293175,22803271.62385326,Medium,B2B,1,68.35328100674923,22095583.10906237,0
Startup_F_2145,Logistics,3,29483392,2,11,643,48131398.39714596,15536386.39738903,Medium,B2C,4,50.28690872015289,5392850.855716026,0
Startup_F_2146,Tech,5,17010986,2,2,656,34773144.34704894,1134954.9994231584,Large,B2B,4,37.080656456378165,26232311.75678013,0
Startup_F_2147,Tech,4,17695033,2,11,149,27531568.780226626,32816255.14806551,Large,B2B,5,83.21088398208119,21136099.857724402,0
Startup_F_2148,Health,4,3321991,3,1,674,6524659.931339204,23269365.724303655,Small,B2C,6,68.15360024545878,6637507.361788702,0
Startup_F_2149,Finance,9,6462762,1,5,549,73127316.63938417,41553919.469662994,Small,B2B,4,82.88104465758377,17138019.340102725,0
Startup_F_2150,Tech,7,19453315,2,2,436,17992332.751360245,9180714.622701481,Small,B2C,1,72.54160175944304,20547885.630924083,0
Startup_F_2151,Finance,4,19867867,2,7,598,76926307.7538437,34302680.94351425,Large,B2B,6,62.219384086789134,24436764.780838344,0
Startup_F_2152,Tech,3,26940280,2,8,696,36355160.22429179,6006246.581923822,Small,B2B,1,63.500111370946435,18341331.85741447,0
Startup_F_2153,Tech,6,35081601,4,2,570,6773224.585617932,30670525.39077213,Small,B2C,2,59.00139805888614,4338053.015038158,0
Startup_F_2154,Logistics,3,8123801,3,7,319,37198511.71105247,37409443.942202955,Large,B2B,6,27.171810847958806,25083859.966972914,0
Startup_F_2155,Logistics,6,21559092,4,4,283,16427663.671318429,13741395.696539039,Medium,B2B,4,42.09344962461416,29727709.255245782,0
Startup_F_2156,Logistics,9,2897465,4,1,548,49158953.03675637,5597997.279548122,Large,B2C,3,42.905677349238005,16059543.505843056,0
Startup_F_2157,Finance,6,36817999,1,11,399,27359647.05333567,43640483.166836955,Large,B2C,4,43.62726452316814,15811894.629607268,0
Startup_F_2158,Health,4,23475701,4,3,468,30294242.9079916,47546009.38751609,Medium,B2B,1,53.67442594452626,6884167.0999997165,0
Startup_F_2159,Tech,5,22442986,1,11,742,57052526.607249476,45737920.76378144,Small,B2B,2,65.37932072732028,5921090.858988126,0
Startup_F_2160,Tech,6,11459177,4,1,643,36999079.48645445,43709272.8616951,Large,B2B,4,46.504355714946044,16169490.758670218,0
Startup_F_2161,Tech,3,31548432,2,5,370,51362648.08116855,21381208.884668145,Large,B2C,2,64.35292745246423,11943472.529098708,0
Startup_F_2162,Finance,8,9536341,3,8,78,8731323.178451965,38469202.26203601,Medium,B2B,4,49.8066281758574,16538517.264480101,0
Startup_F_2163,Logistics,4,13417859,4,1,592,37714347.73211406,5944256.504038829,Large,B2B,5,84.30641374846228,7742579.176284695,0
Startup_F_2164,Health,8,26460801,1,9,671,36133678.46022591,41125840.25732451,Small,B2C,1,43.346951003542856,17385118.282760166,0
Startup_F_2165,Finance,3,2119816,3,3,708,2985817.538169382,24812272.427309692,Medium,B2C,1,72.95944443412989,6209317.993262841,0
Startup_F_2166,Logistics,7,34537019,1,5,440,69796480.73942871,23347880.77667623,Large,B2C,3,69.36971722941517,15077572.608255863,0
Startup_F_2167,Finance,9,6168949,2,9,767,9706871.308391249,20502012.90893973,Small,B2C,1,74.6586248594656,20625432.99245655,0
Startup_F_2168,Health,4,38526801,4,5,717,6351210.721590076,42713344.364121184,Small,B2B,3,56.98793904404249,3759811.843767861,0
Startup_F_2169,Logistics,8,22327254,3,9,41,43931627.09836269,44524919.044739895,Large,B2B,1,56.106766616751614,26968696.835514065,0
Startup_F_2170,Finance,3,17772468,2,10,630,46886566.58215664,28671364.879349153,Small,B2B,7,34.737985792984695,20879156.083856948,0
Startup_F_2171,Health,7,32281748,4,8,522,23891008.843260664,13558494.912924178,Medium,B2C,4,42.998134425865345,26184996.47702699,0
Startup_F_2172,Tech,3,37780682,4,7,191,72933844.01607609,45923458.67176204,Small,B2B,4,47.88501437737275,22296879.79134112,0
Startup_F_2173,Health,7,3470950,1,11,695,47391172.885758385,23837917.123139948,Medium,B2B,5,82.71230685251608,25816308.961846434,0
Startup_F_2174,Tech,6,9789784,1,1,690,2148686.96962063,20199561.755502313,Medium,B2B,4,36.05067533211071,19032887.207624897,0
Startup_F_2175,Finance,2,2043423,2,4,257,8025651.422896554,9640927.777911125,Medium,B2C,7,38.40598283365947,16721830.59620974,0
Startup_F_2176,Logistics,3,9315308,1,9,629,7043369.735764751,14767244.421165384,Large,B2B,2,46.49645528693968,27919543.366866183,0
Startup_F_2177,Logistics,6,35272316,2,10,306,25880208.889262922,1796181.4088174244,Small,B2B,7,26.661822050224956,12622554.578241061,0
Startup_F_2178,Finance,4,5609635,2,8,785,54207132.45994059,29283600.886606686,Large,B2C,4,74.48160584854058,19179073.476702664,0
Startup_F_2179,Logistics,6,20576161,2,4,39,62850585.742304265,29736692.82033201,Large,B2B,3,83.81100785921211,21197941.781259503,0
Startup_F_2180,Logistics,1,20880139,1,1,311,66372161.7335244,25431769.846142676,Medium,B2C,6,42.01771819116246,17993354.813035294,0
Startup_F_2181,Tech,1,10254404,3,10,485,29488317.8724574,23565435.922839094,Large,B2C,5,48.078773173686706,10130076.073576236,0
Startup_F_2182,Finance,3,29119485,2,4,361,59200875.45947045,29382328.136562563,Small,B2B,6,84.78059703907482,9831758.924621576,0
Startup_F_2183,Health,8,37692309,3,3,491,19599056.044023503,45368428.83456726,Large,B2C,6,28.243824799360993,5445194.196117686,0
Startup_F_2184,Tech,8,5448388,4,6,326,29601072.884702235,26610495.614921153,Large,B2C,2,54.30678582592125,11148019.448818756,0
Startup_F_2185,Finance,4,25147779,1,11,746,94310081.03646591,42830023.47500032,Medium,B2C,7,70.59633973896756,25930400.426238474,0
Startup_F_2186,Tech,6,28277564,1,5,406,9713891.529989734,21206775.752960503,Medium,B2B,2,57.820934528254966,2914496.631934009,0
Startup_F_2187,Health,8,15823516,3,5,98,17436030.06996739,4228028.280903254,Large,B2C,1,21.592269150600696,15457983.975236801,0
Startup_F_2188,Health,7,34203861,4,2,243,22111722.34606222,13868606.420210069,Medium,B2B,7,46.567378545017526,9111912.670259118,0
Startup_F_2189,Finance,7,29473481,4,3,177,40397527.41428713,8335449.606460755,Large,B2B,3,78.3507664821654,27367990.984187033,0
Startup_F_2190,Health,4,2594575,2,11,752,20583316.250580125,43888660.620542,Small,B2C,6,34.602030299533894,15751876.630631745,0
Startup_F_2191,Tech,9,2732329,1,6,135,45733828.17140341,7467914.624205998,Small,B2C,4,49.87612116184925,9775251.867977735,0
Startup_F_2192,Health,6,19172210,4,2,582,55586853.74325794,43690810.11721946,Medium,B2B,4,76.00268028597577,26504962.15067116,0
Startup_F_2193,Tech,3,22291273,4,4,129,20885295.784696545,17908994.734668553,Small,B2C,7,82.75536204375872,4079256.500795253,0
Startup_F_2194,Tech,5,19323773,2,2,437,26688488.49886729,6715211.072059315,Small,B2B,1,63.95749584565614,12191069.317971695,0
Startup_F_2195,Health,5,24862148,2,9,199,7479615.156743196,23585900.25754171,Large,B2B,4,33.12426316881128,5210688.775663264,0
Startup_F_2196,Finance,5,29251513,3,3,642,51130722.360599525,15092363.963383237,Medium,B2C,7,65.89387372294466,8363097.896296336,0
Startup_F_2197,Logistics,8,22746117,1,10,437,13789953.142728863,23978222.830833465,Small,B2C,2,45.79048422217298,5227342.150767089,0
Startup_F_2198,Health,9,30415614,4,10,569,13782166.196548965,25143814.862297617,Medium,B2C,4,46.78029821435824,25312512.03342148,0
Startup_F_2199,Tech,9,37755322,3,6,211,31742664.398450643,45089103.34258686,Medium,B2C,6,65.57988574253618,26309232.057433944,0
Startup_F_2200,Tech,6,1029882,1,1,68,25247522.675039526,39007665.248816624,Medium,B2C,4,29.882545740305375,8407377.669450238,0
Startup_F_2201,Health,6,37229950,3,11,706,68028333.94967179,19554865.845918905,Small,B2C,2,30.243283335896983,12126435.13532425,0
Startup_F_2202,Finance,9,29108142,1,10,232,39057003.87861162,7245108.376430028,Medium,B2C,3,39.66493517023399,14005341.525784422,0
Startup_F_2203,Finance,4,10675864,1,3,501,39956600.40632162,25184898.68240228,Medium,B2C,6,62.531783226940675,7411737.782804613,0
Startup_F_2204,Tech,6,32041722,4,8,20,28456560.9699303,41865255.672305904,Large,B2C,3,74.22895704676691,20103504.808009144,0
Startup_F_2205,Tech,4,13757810,1,5,710,46265292.396538354,20058787.33452159,Large,B2C,2,65.30782018299033,27868017.085662335,0
Startup_F_2206,Finance,1,2398705,2,8,521,50843626.59149015,44009535.79370318,Large,B2B,2,65.59471450439707,22885052.81205049,0
Startup_F_2207,Logistics,7,22594746,4,2,319,7906497.926941537,16106981.043167422,Large,B2C,6,66.35760730011744,12489561.78097189,0
Startup_F_2208,Health,6,24711279,2,7,758,36936374.19087274,36291718.93311512,Medium,B2C,5,73.80509443222996,21573262.514871947,0
Startup_F_2209,Tech,9,15709426,3,9,43,95478896.99169731,31862190.203517288,Large,B2C,5,54.70255773031697,25481308.96499716,0
Startup_F_2210,Tech,7,39152009,3,7,349,27875405.047799297,14811638.964759335,Large,B2B,4,41.374299950296646,11735904.818552101,0
Startup_F_2211,Finance,7,6132869,1,3,656,93494338.60100093,52162714.262231275,Small,B2C,6,63.430789428643585,18519486.030340854,0
Startup_F_2212,Health,2,26855341,1,7,490,50300959.86943861,12812351.3046108,Large,B2C,6,39.67208204084963,21054077.573872205,0
Startup_F_2213,Finance,9,9762127,2,8,583,16999602.270353172,6834170.317752908,Large,B2C,7,52.16019636482106,22276046.477684896,0
Startup_F_2214,Health,9,8111905,2,1,748,16738878.276999695,24244739.42755799,Small,B2C,7,53.18971787290817,18073763.07734822,0
Startup_F_2215,Health,6,31203352,2,3,102,7912451.001995755,22279439.515086375,Medium,B2C,4,52.984389897413905,28384755.945066765,0
Startup_F_2216,Health,3,14859696,3,5,637,7375628.939944047,19901349.06464384,Medium,B2B,5,57.938442485898726,26868150.5288264,0
Startup_F_2217,Tech,1,2037904,2,6,142,11245010.817080772,12555936.633785892,Small,B2C,7,67.32833831910492,24959728.52398853,0
Startup_F_2218,Logistics,4,6634222,4,3,428,65445787.16459115,7037249.84041489,Small,B2C,4,54.22079820684238,28968048.35997528,0
Startup_F_2219,Finance,3,17381542,4,4,477,21582242.08388989,7490585.9654198745,Medium,B2B,3,76.30051750834353,10742565.703733291,0
Startup_F_2220,Logistics,1,17654389,3,5,453,68302614.77069838,5115575.503890409,Large,B2B,3,43.80724779096758,18477999.6471318,0
Startup_F_2221,Finance,3,24165622,2,3,714,2842054.839862632,29070203.300007977,Small,B2B,7,63.660224547264036,22047412.347111747,0
Startup_F_2222,Health,4,38923678,2,4,39,21911529.71458815,47584834.12696892,Small,B2C,1,34.346333006747635,8696867.778767163,0
Startup_F_2223,Tech,8,10972060,1,5,307,22201765.595229108,15141671.99987952,Small,B2C,5,47.932930865380584,25650446.083719917,0
Startup_F_2224,Logistics,9,32326650,4,2,70,24192065.777086098,30745466.153311104,Medium,B2B,3,74.75742685885383,12857671.434161117,0
Startup_F_2225,Tech,3,16176259,3,10,467,3324303.352827083,4204948.675036127,Medium,B2C,7,54.80040099464614,20745752.856523927,0
Startup_F_2226,Finance,6,25420113,2,9,313,37836089.49959476,4926585.8438492585,Medium,B2C,1,37.123257896350786,25240532.306554724,0
Startup_F_2227,Tech,5,9661351,1,10,349,48836222.32073959,24381151.82045019,Medium,B2C,2,58.58593459006114,12250102.425181461,0
Startup_F_2228,Tech,6,26500562,3,8,457,49059691.672032684,23976387.655711014,Medium,B2C,7,37.40038878468326,23909378.667687804,0
Startup_F_2229,Logistics,4,7767414,3,6,311,27271696.9233865,34128423.082001425,Large,B2C,6,65.66824545908158,16196909.329645546,0
Startup_F_2230,Health,6,14315702,4,10,549,75452028.85719529,25012829.457917027,Large,B2B,3,49.6938249277451,21303386.361392204,0
Startup_F_2231,Tech,7,15932920,2,11,494,25072145.075334467,21567710.534326356,Medium,B2B,1,43.424743689341035,9285239.722053057,0
Startup_F_2232,Health,9,30644421,3,3,86,35226762.70500519,26025680.977481246,Medium,B2B,4,65.5509315105584,17232378.772828348,0
Startup_F_2233,Finance,7,8013383,1,11,642,40521986.814396836,39290987.09721302,Medium,B2C,7,57.416667857768815,13578395.902950272,0
Startup_F_2234,Tech,6,39977876,1,2,524,29990461.499568906,31332072.10259541,Small,B2B,6,55.7353699391613,3255975.740532854,0
Startup_F_2235,Logistics,1,5374296,3,7,558,87542740.02635896,34344938.770884655,Small,B2C,1,56.62218575608778,2991176.5977323004,0
Startup_F_2236,Finance,2,39319790,1,8,668,4723549.095249185,46424926.7981977,Medium,B2B,3,65.36783718523344,17633717.165182076,0
Startup_F_2237,Finance,1,30154998,3,10,101,30369698.24359063,21727692.41168167,Medium,B2B,4,62.71755962652199,23667566.745554134,0
Startup_F_2238,Logistics,9,8782634,1,1,794,9800985.527593104,7872281.658146092,Small,B2B,7,43.02844069525311,5457053.663199584,0
Startup_F_2239,Tech,9,28874386,3,6,475,71061515.21187364,27141378.43156125,Small,B2B,4,51.61883686111911,13157216.402550912,0
Startup_F_2240,Tech,7,22767260,3,7,475,56065382.23820594,25669862.938644636,Small,B2C,1,56.30833500087826,17719794.040298104,0
Startup_F_2241,Finance,2,33469815,3,9,608,47587597.53688514,27354636.538018312,Small,B2B,7,42.223082604467024,11903938.950461559,0
Startup_F_2242,Tech,6,29394763,1,3,49,65508639.00398711,40382306.817114644,Small,B2B,1,27.753601453011864,23332578.85032306,0
Startup_F_2243,Health,4,38121440,3,2,699,43641439.722961195,18915603.02310764,Medium,B2B,3,38.97648244947436,27842631.474331845,0
Startup_F_2244,Logistics,1,35001527,4,5,338,39986240.35510601,5875917.77505731,Medium,B2C,4,77.17644913063393,6199270.117264103,0
Startup_F_2245,Health,1,29438086,3,10,294,43980391.64623429,5605277.820725014,Small,B2B,5,64.2856748788466,6984955.579250203,0
Startup_F_2246,Tech,5,7824464,2,1,563,30177958.682639312,45562470.89489286,Medium,B2B,7,51.68801567948686,14027361.896702744,0
Startup_F_2247,Finance,2,29747708,2,6,75,12270252.021786328,15303579.48848626,Small,B2B,1,72.69702769209738,21311747.83165949,0
Startup_F_2248,Logistics,4,20478649,4,9,645,94018450.53131999,44518638.22067385,Small,B2B,5,75.69505371804597,27184319.95361361,0
Startup_F_2249,Tech,1,10374587,3,10,666,49035978.32895826,15768320.64921798,Small,B2B,7,54.505949749794354,23253775.647006016,0
Startup_F_2250,Tech,4,24377929,2,9,641,49810657.50100454,35355198.42826828,Medium,B2C,5,62.03022720160003,3130117.36961621,0
Startup_F_2251,Finance,6,18612574,3,7,118,25914360.475901045,33688580.41053921,Medium,B2B,7,32.739294741651506,5517828.874370176,0
Startup_F_2252,Finance,4,19748688,2,11,424,2520440.6063889656,500000.0,Medium,B2C,7,58.11891012233268,28810689.387595773,0
Startup_F_2253,Health,1,34056049,1,7,101,8576103.630882125,23614102.26764932,Medium,B2C,4,55.92716961888206,5916508.673806038,0
Startup_F_2254,Logistics,7,30564708,1,8,377,70157829.8097326,34041744.18066558,Large,B2B,3,53.12740111316456,18776619.964582887,0
Startup_F_2255,Logistics,2,18856445,4,10,432,15724255.156440992,18048708.81857039,Small,B2B,5,55.38655341307362,24017754.490119953,0
Startup_F_2256,Finance,9,13012272,4,2,581,38230494.71954906,2544352.603224807,Small,B2C,3,63.37433919963581,25065049.061561905,0
Startup_F_2257,Health,3,31010229,3,6,748,28062012.736013126,17338405.612184927,Medium,B2B,1,59.40676240637698,9568745.107692223,0
Startup_F_2258,Logistics,8,18971663,4,5,249,13601780.817591961,50845808.24001168,Medium,B2B,4,56.64104237562989,30324319.992133755,0
Startup_F_2259,Finance,8,34221319,3,5,444,13471617.499173447,42952784.23800906,Large,B2C,2,34.239401846046114,12320768.165915938,0
Startup_F_2260,Tech,3,24317207,1,3,221,3114264.6797993425,40539605.76510403,Small,B2B,4,60.333427039400185,21475698.964502588,0
Startup_F_2261,Logistics,4,19365132,1,3,409,42754906.77001161,17793531.95153086,Small,B2C,2,72.15645920599795,20320829.49125723,0
Startup_F_2262,Health,2,36788700,2,6,619,69495098.33492143,40345291.77343878,Medium,B2C,6,64.95182360656486,3754546.9706350397,0
Startup_F_2263,Health,4,7442399,3,10,535,73789599.52727646,21416563.24724772,Medium,B2B,7,76.26443232519676,11929621.825628709,0
Startup_F_2264,Health,9,20380303,1,10,739,25953650.530736286,17259079.549316183,Large,B2B,1,44.003139676017675,20320297.992410388,0
Startup_F_2265,Tech,2,15569226,1,7,477,44877757.13926949,4690497.369352103,Small,B2C,3,37.96159557143464,22005232.90418771,0
Startup_F_2266,Logistics,3,17274309,3,1,179,50465690.42586563,48591663.89409055,Large,B2C,1,63.230548904322056,30279336.404833924,0
Startup_F_2267,Logistics,4,13206970,2,3,219,18565976.093125552,20485231.275585074,Small,B2B,4,38.721983350017936,8899356.066000838,0
Startup_F_2268,Tech,5,5961826,2,1,265,27401887.12889282,26053831.598191418,Medium,B2C,2,35.23536800080002,30727127.217691258,0
Startup_F_2269,Logistics,1,39754080,2,10,692,44076741.89921672,37795704.66610153,Large,B2C,6,61.80867291828581,22889385.28160202,0
Startup_F_2270,Tech,7,7636708,2,3,82,38846596.375095144,34001952.29323391,Medium,B2B,2,37.13959719821076,9210715.805941008,0
Startup_F_2271,Tech,7,10672204,1,5,156,37017817.30230531,17964557.752900302,Small,B2B,4,47.581966263834445,5770512.518351881,0
Startup_F_2272,Tech,9,34604324,3,9,349,68243427.99743941,14947177.97780363,Small,B2C,4,78.07615800800261,3833297.6416508337,0
Startup_F_2273,Health,4,24250265,3,3,326,52899978.46989592,20755819.810019027,Large,B2B,7,34.77284348148051,10902128.802144142,0
Startup_F_2274,Logistics,6,22849453,1,10,627,44079291.41798591,28905211.820415065,Medium,B2C,7,28.69831130007161,4277697.802226286,0
