Startup_Name,Industry,Startup_Age,Funding_Amount,Number_of_Founders,Founder_Experience,Employees_Count,Revenue,Burn_Rate,Market_Size,Business_Model,Product_Uniqueness_Score,Customer_Retention_Rate,Marketing_Expense,Startup_Status
Startup_F_4296,Health,3.0,39212887.0,3.0,9.0,286.0,48802877.20863083,44476606.4589849,Small,B2B,5.0,51.167310058041295,13302810.999377336,0.0
Startup_2365,Tech,0.0,23042914.0,2.0,8.0,329.0,27757991.22701221,1931882.3797312467,Medium,B2C,6.0,64.14587719121677,1083836.951428864,1.0
Startup_3214,E-commerce,6.0,38988237.0,2.0,5.0,852.0,65063373.918354124,1853026.3344483236,Large,B2C,4.0,30.0,500000.0,1.0
Startup_4956,Healthcare,9.0,26843101.0,2.0,27.0,999.0,63919593.03784989,500000.0,Large,B2B,1.0,96.46379682386342,500000.0,1.0
Startup_F_1169,Finance,7.0,19980104.0,1.0,10.0,483.0,40989337.6257654,26372367.562110025,Medium,B2C,5.0,44.38319953758267,6603373.282147045,0.0
Startup_1361,Finance,1.0,26902506.0,2.0,6.0,111.0,61067999.085104294,500000.0,Large,B2C,5.0,94.54797470417986,500000.0,1.0
Startup_912,Finance,10.0,10058469.0,4.0,23.0,511.0,89818710.48176861,1455132.8625702215,Small,Hybrid,7.0,69.99919407927072,500000.0,1.0
Startup_F_3588,Tech,8.0,10917883.0,4.0,6.0,744.0,2047017.0122087214,15394786.809190318,Medium,B2B,5.0,65.08691951998276,4190273.894183743,0.0
Startup_4234,Finance,13.0,39763932.0,1.0,25.0,639.0,42893961.826422036,798051.2039543849,Medium,B2B,7.0,80.82144136096227,3433327.0393836196,1.0
Startup_F_3150,Tech,5.0,3667107.0,2.0,4.0,503.0,71882396.32388298,9446103.10674617,Medium,B2C,1.0,77.00596598581875,29409207.833905917,0.0
Startup_F_840,Finance,4.0,38331605.0,2.0,2.0,400.0,32782029.189540062,5714104.668544142,Large,B2C,7.0,53.795592846424206,15556216.773094248,0.0
Startup_4231,AI/ML,0.0,21639231.0,4.0,28.0,399.0,39609962.3368598,500000.0,Large,B2C,6.0,51.285796426507744,500000.0,1.0
Startup_F_1839,Tech,5.0,11891264.0,2.0,11.0,210.0,42035913.523861654,46370623.747375846,Large,B2B,4.0,25.117293627316368,14434904.713323014,0.0
Startup_F_846,Health,4.0,28200854.0,2.0,8.0,99.0,66543903.63297904,36497071.85101567,Small,B2B,6.0,74.31411981041263,20903108.27440952,0.0
Startup_F_320,Logistics,2.0,2540710.0,4.0,9.0,349.0,13831619.365322564,7338598.472439207,Large,B2C,5.0,92.60226232839712,3990887.6439326177,0.0
Startup_F_726,Finance,3.0,14346122.0,3.0,1.0,63.0,92992309.85468428,26622791.936778598,Medium,B2C,6.0,57.14278602797699,20037050.792796712,0.0
Startup_965,AI/ML,11.0,9196091.0,1.0,26.0,410.0,15988208.828748932,500000.0,Large,B2B,5.0,30.0,500000.0,1.0
Startup_4454,Logistics,7.0,43120284.0,3.0,2.0,167.0,70875181.0356957,1349477.7471126348,Large,B2C,2.0,38.24097998325208,500000.0,1.0
Startup_1424,E-commerce,13.0,14469786.0,2.0,5.0,887.0,110123398.0074624,500000.0,Medium,Hybrid,7.0,52.63971408276569,500000.0,1.0
Startup_123,AI/ML,13.0,32917788.0,2.0,0.0,476.0,43222653.52749973,1105745.8465813114,Medium,Hybrid,2.0,90.38924994810863,500000.0,1.0
Startup_480,Logistics,0.0,40984556.0,4.0,24.0,944.0,14162551.47120724,500000.0,Medium,B2C,5.0,30.0,500000.0,1.0
Startup_663,Logistics,7.0,10107777.0,3.0,21.0,552.0,55705706.3767043,500000.0,Medium,B2C,1.0,80.24091358173945,1275432.8862429773,1.0
Startup_F_258,Logistics,5.0,8252270.0,3.0,11.0,429.0,3304671.53830477,19654837.417146407,Small,B2C,4.0,56.238158141962515,8942769.152805844,0.0
Startup_4320,AI/ML,9.0,5714755.0,4.0,25.0,694.0,54604311.62463462,500000.0,Medium,B2B,2.0,42.73890501243427,1866067.6020388214,1.0
Startup_3602,Education,5.0,49993132.0,3.0,21.0,696.0,76801971.7014668,500000.0,Large,B2B,4.0,34.220777421837724,500000.0,1.0
Startup_F_472,Finance,4.0,13750721.0,1.0,1.0,307.0,8529061.08052108,7111371.166458437,Medium,B2C,4.0,73.58295839986528,14475739.356952604,0.0
Startup_F_2103,Health,8.0,30097750.0,3.0,11.0,682.0,81857301.94121847,30998682.934403475,Medium,B2B,3.0,43.067264063095884,13264073.355930796,0.0
Startup_2989,Tech,3.0,45710933.0,3.0,5.0,883.0,67218845.15149313,745302.6759907954,Medium,B2C,5.0,79.86599533489344,655009.5790107627,1.0
Startup_4265,Logistics,10.0,12958319.0,2.0,21.0,644.0,108696511.67086585,500000.0,Small,Hybrid,2.0,58.59190801308292,785893.9837797536,1.0
Startup_2777,Healthcare,7.0,37976003.0,4.0,1.0,845.0,99443646.96938725,1078515.4416567006,Large,Hybrid,8.0,30.0,500000.0,1.0
Startup_440,AI/ML,9.0,14807253.0,2.0,22.0,85.0,2826673.080950469,500000.0,Small,B2B,8.0,30.0,2375838.048176106,1.0
Startup_1380,Education,8.0,36834995.0,4.0,25.0,496.0,41044531.688711114,1454722.53418965,Large,Hybrid,4.0,30.0,500000.0,1.0
Startup_4973,AI/ML,12.0,14907382.0,2.0,13.0,614.0,13207247.941078342,2395837.749229769,Medium,Hybrid,2.0,30.0,500000.0,1.0
Startup_4473,E-commerce,9.0,48248322.0,1.0,11.0,159.0,85786518.40532573,500000.0,Large,Hybrid,8.0,94.72274643626734,500000.0,1.0
Startup_4930,Education,3.0,37025797.0,1.0,2.0,565.0,106296325.15977986,500000.0,Medium,B2C,3.0,30.0,583121.9593868249,1.0
Startup_F_216,Logistics,5.0,7557734.0,1.0,4.0,380.0,8854733.338594157,5749121.4228422195,Large,B2C,7.0,54.61290403901599,15035539.341185573,0.0
Startup_1444,E-commerce,13.0,626354.0,4.0,23.0,677.0,12417826.830054214,1519471.7695733376,Small,B2B,8.0,74.78220085794455,2547689.180995319,1.0
Startup_F_952,Tech,2.0,17412182.0,4.0,5.0,321.0,17067879.857842527,23108746.890302405,Medium,B2B,1.0,41.12118440836763,13660092.017258968,0.0
Startup_F_2477,Logistics,5.0,19696614.0,3.0,7.0,223.0,53259993.36323274,6523148.793469571,Medium,B2B,3.0,69.16819223448903,4843523.0328712445,0.0
Startup_1478,Logistics,8.0,23952846.0,2.0,3.0,532.0,76307635.42537822,3871038.3606987055,Medium,Hybrid,7.0,47.07311802849864,2426423.3733725715,1.0
Startup_2040,Logistics,1.0,2114533.0,4.0,2.0,970.0,15113085.021783454,1972251.2819188691,Small,Hybrid,9.0,74.22859309948419,972073.633764169,1.0
Startup_1174,Healthcare,6.0,38891840.0,2.0,13.0,820.0,95813365.61626048,1934737.4042179598,Medium,B2B,1.0,69.39913715650017,500000.0,1.0
Startup_F_1150,Tech,8.0,34976087.0,4.0,9.0,518.0,29449290.39760364,17748498.302220985,Small,B2C,7.0,57.250458183933034,27574880.016611405,0.0
Startup_F_3022,Health,7.0,21871114.0,2.0,9.0,27.0,34352615.38252482,4829750.5041764155,Large,B2B,4.0,55.66481822087006,24292442.663061563,0.0
Startup_F_3552,Tech,7.0,25345877.0,4.0,6.0,419.0,6680228.158869439,25283461.00588051,Medium,B2B,1.0,41.78867914961258,20594188.704726007,0.0
Startup_674,Healthcare,3.0,2441591.0,2.0,1.0,515.0,19946016.41584824,500000.0,Small,B2B,3.0,55.135814163577116,500000.0,1.0
Startup_F_2088,Logistics,5.0,10929464.0,4.0,9.0,250.0,22445142.866080124,26641298.21335741,Large,B2B,2.0,61.456882421584794,31071766.67152425,0.0
Startup_F_2400,Tech,8.0,22687889.0,1.0,4.0,667.0,77709089.89939961,1172003.2563018322,Large,B2B,1.0,81.71403222042017,27154191.14272282,0.0
Startup_4819,Healthcare,9.0,15406775.0,1.0,5.0,305.0,81006626.50561439,1447629.2826283593,Large,Hybrid,7.0,30.0,500000.0,1.0
Startup_2894,Education,11.0,49667560.0,2.0,22.0,991.0,40188153.74253907,500000.0,Small,Hybrid,7.0,87.32263188920957,1065734.2759677223,1.0
Startup_2670,Education,8.0,32144943.0,1.0,29.0,199.0,35338177.116032705,500000.0,Medium,B2C,6.0,54.46308835033436,500000.0,1.0
Startup_4702,Finance,5.0,19481182.0,2.0,19.0,659.0,36807072.51606421,1338099.0947478837,Large,Hybrid,9.0,50.20743739221826,500000.0,1.0
Startup_280,Education,6.0,5300564.0,4.0,1.0,459.0,71804712.23272654,2030642.4343703967,Large,Hybrid,5.0,44.116517129221414,682767.3745900124,1.0
Startup_4387,Logistics,4.0,29054474.0,2.0,10.0,353.0,35553790.60748148,500000.0,Small,B2B,4.0,79.15380700275934,500000.0,1.0
Startup_F_1021,Tech,2.0,32143495.0,2.0,9.0,478.0,62110864.091589704,46041292.57569106,Large,B2C,1.0,67.2771386315514,20291108.103673056,0.0
Startup_3412,Healthcare,11.0,32106304.0,4.0,8.0,518.0,55771106.66117823,3283968.205987152,Large,B2C,8.0,30.0,500000.0,1.0
Startup_F_636,Tech,2.0,3746153.0,2.0,1.0,672.0,12283255.17314236,6271873.345358227,Small,B2B,3.0,51.65720381942897,15234558.357327232,0.0
Startup_F_1209,Tech,9.0,37104984.0,4.0,7.0,688.0,59650966.27818915,34126946.31985954,Small,B2B,4.0,36.37572499266251,17353305.307570197,0.0
Startup_2572,Education,4.0,15565487.0,3.0,7.0,395.0,44335084.414500415,547909.5116759725,Large,B2C,8.0,94.3451047654343,500000.0,1.0
Startup_F_3693,Logistics,7.0,4981917.0,1.0,1.0,189.0,61599777.15395897,23639589.098818194,Medium,B2C,3.0,89.17028496508294,29037746.996386543,0.0
Startup_F_3121,Tech,8.0,12628044.0,2.0,7.0,505.0,22999143.65717484,46102288.50753403,Medium,B2B,5.0,46.73695698871358,32179191.85398964,0.0
Startup_3266,Education,11.0,35683200.0,4.0,29.0,578.0,19365713.234873693,984588.8763472266,Small,B2B,5.0,55.193492289733285,500000.0,1.0
Startup_1102,Tech,7.0,49769321.0,4.0,22.0,935.0,14679436.018928269,500000.0,Small,Hybrid,1.0,69.92757363076312,1308352.087644388,1.0
Startup_569,E-commerce,10.0,10412028.0,2.0,22.0,379.0,3666931.6611257247,500000.0,Small,Hybrid,1.0,86.43132883329497,846553.045727773,1.0
Startup_1695,E-commerce,7.0,18496147.0,4.0,18.0,231.0,91550966.20110801,1152588.321511742,Large,Hybrid,8.0,30.0,904538.6339579487,1.0
Startup_3935,Finance,7.0,6059630.0,2.0,11.0,644.0,51046515.779900916,642678.4740194312,Large,B2C,5.0,30.0,2394427.984491543,1.0
Startup_F_2401,Logistics,7.0,4772217.0,2.0,7.0,246.0,16017767.331419287,20613186.688585214,Small,B2B,7.0,34.83263666766089,26607506.907015905,0.0
Startup_F_2659,Logistics,8.0,27194344.0,2.0,11.0,266.0,65185907.4635469,18526887.057748035,Large,B2B,4.0,77.3643021398044,32007154.680091165,0.0
Startup_3480,Finance,10.0,22083838.0,1.0,3.0,661.0,54744566.15894031,1042613.0402093522,Large,B2C,3.0,43.052564391807834,500000.0,1.0
Startup_4375,Healthcare,7.0,42653229.0,2.0,10.0,188.0,48322045.52701419,2811129.139240407,Large,B2C,3.0,49.301704835449414,500000.0,1.0
Startup_3708,Education,5.0,47633540.0,1.0,8.0,670.0,19863165.19190791,500000.0,Medium,B2B,5.0,30.0,500000.0,1.0
Startup_1459,E-commerce,3.0,1924599.0,4.0,19.0,586.0,79969431.0086332,500000.0,Medium,Hybrid,7.0,37.01551775526042,500000.0,1.0
Startup_F_3313,Tech,6.0,6274033.0,3.0,7.0,371.0,39178478.0923787,35847671.92697286,Medium,B2B,4.0,74.84447204421495,23432093.806733627,0.0
Startup_578,E-commerce,10.0,28303933.0,4.0,24.0,799.0,81057131.41725561,500000.0,Medium,Hybrid,6.0,30.0,500000.0,1.0
Startup_60,Healthcare,11.0,23725346.0,2.0,28.0,509.0,76497364.43787986,500000.0,Medium,B2B,3.0,94.44469250364828,864427.709692652,1.0
Startup_3111,AI/ML,4.0,2213967.0,1.0,22.0,551.0,7386559.161503038,500000.0,Medium,B2B,9.0,43.316695742995,843721.054406166,1.0
Startup_788,Healthcare,12.0,32436601.0,2.0,23.0,296.0,3777526.175766303,1325777.653807666,Small,Hybrid,2.0,78.05804182890971,1223229.8340216929,1.0
Startup_4583,Tech,5.0,44329853.0,1.0,24.0,855.0,79479721.0491883,3493539.2936416147,Small,Hybrid,4.0,44.505584365247074,1689871.324006885,1.0
Startup_F_2115,Health,9.0,29665409.0,3.0,5.0,343.0,10805810.30271918,47308680.591263056,Large,B2C,7.0,49.35192557570006,29475079.345346835,0.0
Startup_4763,Finance,2.0,4305324.0,3.0,17.0,34.0,32076630.31527536,500000.0,Medium,B2B,9.0,48.970518579360025,1884561.428934513,1.0
Startup_4994,Healthcare,3.0,35852867.0,1.0,4.0,868.0,98157709.3862776,500000.0,Medium,Hybrid,3.0,84.80568227524647,500000.0,1.0
Startup_F_1961,Tech,4.0,4246319.0,3.0,9.0,169.0,15983554.585207367,44469352.44329476,Small,B2C,4.0,77.30689986378493,17599782.76961925,0.0
Startup_F_852,Tech,1.0,5817167.0,4.0,9.0,66.0,63576930.97295212,46892505.78309426,Medium,B2C,6.0,53.084519162694406,5071362.253167621,0.0
Startup_F_2258,Logistics,8.0,18971663.0,4.0,5.0,249.0,13601780.817591961,50845808.24001168,Medium,B2B,4.0,56.64104237562989,30324319.992133755,0.0
Startup_F_1457,Logistics,6.0,25134159.0,3.0,5.0,246.0,68403613.26799618,39250723.9992216,Large,B2C,7.0,70.26142649265526,16713205.093292287,0.0
Startup_F_106,Health,8.0,9151496.0,2.0,1.0,248.0,23969311.848650366,44926150.331711456,Small,B2B,6.0,37.69466158028243,25406419.78999761,0.0
Startup_F_4021,Finance,5.0,1073079.0,3.0,9.0,303.0,5771237.491501955,12484930.974330038,Medium,B2C,2.0,49.97068316338101,25525163.150210086,0.0
Startup_4099,Healthcare,5.0,10338659.0,3.0,15.0,287.0,4123823.5259806416,1644572.9305996734,Medium,B2C,7.0,33.942068090082465,500000.0,1.0
Startup_3394,Healthcare,12.0,16229921.0,2.0,15.0,535.0,24840174.8850909,1707734.7368585698,Large,B2C,8.0,92.25849519855804,931042.7193308615,1.0
Startup_F_2027,Logistics,4.0,10370097.0,2.0,1.0,792.0,35600026.268845275,19796654.237819925,Small,B2C,6.0,71.77203796052152,29067822.618379865,0.0
Startup_F_2019,Logistics,3.0,11055169.0,1.0,7.0,704.0,11253573.148442725,34807247.35045947,Large,B2B,2.0,36.83058272583844,28370119.867033105,0.0
Startup_3232,Tech,12.0,28427555.0,1.0,16.0,338.0,54397225.95408821,567760.5055097779,Small,Hybrid,4.0,95.75689018881349,978869.4565147059,1.0
Startup_2210,E-commerce,1.0,23706178.0,3.0,12.0,968.0,71266656.80256301,500000.0,Small,B2C,9.0,84.77450449900618,522060.9776717552,1.0
Startup_336,E-commerce,5.0,37386617.0,3.0,10.0,392.0,7502220.748182543,1242961.4986666976,Large,Hybrid,8.0,30.0,500000.0,1.0
Startup_F_2990,Health,5.0,8155738.0,3.0,5.0,222.0,42992768.401008554,28134524.955159903,Small,B2B,3.0,61.29479268962437,16728298.819473997,0.0
Startup_F_1333,Logistics,3.0,20399496.0,4.0,5.0,719.0,75018307.99737357,48824034.56738013,Medium,B2B,6.0,63.98783490352812,23559898.40259747,0.0
Startup_4923,Healthcare,0.0,9932408.0,3.0,8.0,443.0,78862720.01661909,500000.0,Large,B2C,3.0,30.0,674011.8570181987,1.0
Startup_F_2467,Tech,2.0,2535410.0,1.0,1.0,464.0,78689558.36614516,8131875.697098907,Medium,B2B,6.0,36.280295056496485,2361818.4404795025,0.0
Startup_468,AI/ML,11.0,5718820.0,2.0,4.0,273.0,27333390.7119911,587786.8231604667,Small,B2B,9.0,42.406840226333806,500000.0,1.0
Startup_185,Healthcare,14.0,24639927.0,4.0,29.0,992.0,76939966.09278576,500000.0,Large,B2C,4.0,67.1018398068333,500000.0,1.0
Startup_3606,Finance,7.0,32370534.0,3.0,16.0,39.0,392622.3905192409,500000.0,Large,B2C,2.0,30.0,1494539.5440293706,1.0
Startup_F_3699,Tech,5.0,29850657.0,4.0,10.0,529.0,40900580.631128706,46005497.49729276,Large,B2B,1.0,81.10887117426022,24127669.73252597,0.0
Startup_4424,Tech,2.0,18701096.0,1.0,8.0,195.0,41271362.88226145,1856392.7207387874,Medium,Hybrid,2.0,30.0,763839.656698578,1.0
Startup_4329,AI/ML,1.0,15468256.0,3.0,12.0,222.0,75129925.042892,500000.0,Medium,B2B,3.0,89.71173006992085,500000.0,1.0
Startup_421,Logistics,8.0,16780480.0,1.0,16.0,362.0,27579493.374487557,1856401.1916312398,Small,B2B,3.0,87.07977422707737,500000.0,1.0
Startup_2351,Tech,2.0,45755694.0,3.0,13.0,933.0,91011264.76534227,500000.0,Large,B2C,5.0,94.40527611408234,500000.0,1.0
Startup_554,Tech,11.0,23233021.0,2.0,6.0,329.0,23856641.803433258,907085.36699932,Small,B2C,9.0,95.08670846917754,1612686.564984434,1.0
Startup_1398,Tech,5.0,20400508.0,3.0,23.0,643.0,39356694.03479106,2015551.2341689018,Small,B2B,4.0,30.0,767586.2730504604,1.0
Startup_1385,Education,7.0,15064420.0,2.0,11.0,774.0,89424392.31592295,785413.2935121055,Small,B2B,1.0,30.0,500000.0,1.0
Startup_4242,E-commerce,1.0,23243758.0,1.0,23.0,812.0,72548232.33787142,500000.0,Large,B2B,1.0,77.23961887718923,500000.0,1.0
Startup_F_4068,Logistics,6.0,16887604.0,1.0,8.0,295.0,57380707.69131771,17623723.963690974,Large,B2B,2.0,35.39893618649898,8855358.245925857,0.0
Startup_1761,Logistics,13.0,6105246.0,4.0,4.0,158.0,23107741.880744394,1144767.5381555483,Small,Hybrid,8.0,79.28165624324791,2132224.006065148,1.0
Startup_F_868,Finance,6.0,9451392.0,3.0,4.0,218.0,10841140.18843766,29019818.253315702,Large,B2C,1.0,74.79587155477135,31007309.048446532,0.0
Startup_298,AI/ML,7.0,47520877.0,2.0,4.0,876.0,83671138.1088618,500000.0,Medium,Hybrid,9.0,30.0,1715025.222554337,1.0
Startup_444,Education,5.0,779406.0,4.0,11.0,507.0,11496835.783230852,500000.0,Small,Hybrid,5.0,80.28119483186669,500000.0,1.0
Startup_778,Tech,4.0,21205194.0,1.0,23.0,29.0,95158137.32029982,500000.0,Large,Hybrid,4.0,56.62325848331554,1515748.5793114323,1.0
Startup_F_3469,Tech,7.0,38786306.0,3.0,4.0,191.0,15495378.599837983,950790.3107716152,Medium,B2B,3.0,70.85851363260937,14851027.787499646,0.0
Startup_1120,Logistics,10.0,42814498.0,2.0,4.0,865.0,53158243.472182736,500000.0,Small,B2B,7.0,36.512021360095154,1073237.5266529892,1.0
Startup_F_1479,Logistics,6.0,4182999.0,4.0,5.0,431.0,29445541.36152297,36968165.03172692,Medium,B2C,7.0,49.977132772158356,8903968.501256453,0.0
Startup_F_1561,Logistics,1.0,27979772.0,1.0,2.0,577.0,39378991.17355004,40606100.23832983,Large,B2B,4.0,49.334836267552106,21905488.88582719,0.0
Startup_3750,AI/ML,2.0,19100725.0,3.0,14.0,84.0,96791273.9929518,500000.0,Medium,B2C,1.0,30.0,2269963.03699213,1.0
Startup_F_1697,Finance,4.0,5863099.0,3.0,6.0,212.0,40051611.96116191,52448422.57344955,Small,B2B,4.0,73.32807084569697,27934876.146863356,0.0
Startup_2078,Finance,9.0,27014547.0,3.0,11.0,412.0,12489172.17526169,1518534.0108379568,Small,B2C,4.0,45.16648979427487,500000.0,1.0
Startup_2742,E-commerce,0.0,44017022.0,3.0,29.0,369.0,46472103.740273505,2104857.523168973,Small,B2C,3.0,72.32061734425115,1050129.3635467803,1.0
Startup_3388,Logistics,0.0,8663132.0,4.0,27.0,242.0,50373085.15058003,500000.0,Medium,Hybrid,8.0,30.0,846109.651192399,1.0
Startup_1922,Education,2.0,4710262.0,4.0,8.0,302.0,9866514.998520352,500000.0,Medium,B2C,1.0,38.23443948760008,500000.0,1.0
Startup_656,Logistics,1.0,22071944.0,2.0,26.0,599.0,22154399.55967579,500000.0,Medium,Hybrid,5.0,80.50277179478971,500000.0,1.0
Startup_F_2117,Logistics,9.0,23103126.0,2.0,6.0,450.0,53006643.26067726,27154179.87921831,Large,B2B,4.0,55.60559510509316,2354722.9998717536,0.0
Startup_F_1994,Tech,4.0,24139997.0,1.0,1.0,210.0,43745249.212953344,30087274.63248068,Small,B2C,3.0,87.65210133421536,28278998.633649386,0.0
Startup_2230,Education,14.0,43345984.0,3.0,7.0,308.0,24667972.56569666,2688607.912664505,Medium,B2B,6.0,46.53413329148042,500000.0,1.0
Startup_F_113,Health,2.0,26211536.0,3.0,2.0,273.0,61371537.450401664,45596536.53139071,Small,B2C,1.0,82.0408918983277,25590488.845016662,0.0
Startup_2843,AI/ML,4.0,29485632.0,2.0,17.0,868.0,62095031.77754646,2622957.756346375,Medium,Hybrid,7.0,30.0,500000.0,1.0
Startup_2538,AI/ML,5.0,37066417.0,3.0,5.0,177.0,27361300.288608782,500000.0,Medium,Hybrid,4.0,66.45472238061102,500000.0,1.0
Startup_4065,Tech,0.0,18430949.0,1.0,20.0,712.0,47692910.31161556,500000.0,Large,Hybrid,6.0,65.35497321345441,1516873.7726494358,1.0
Startup_F_2552,Tech,9.0,3503821.0,1.0,10.0,307.0,10164176.65885092,16563209.918615159,Medium,B2C,2.0,60.67649703389895,18694301.07090046,0.0
Startup_F_3798,Tech,7.0,6618735.0,4.0,2.0,447.0,48492184.75190767,10472930.438097589,Small,B2C,1.0,71.94986286551975,27225430.60851425,0.0
Startup_2541,AI/ML,13.0,19720302.0,2.0,10.0,568.0,108146123.3709065,500000.0,Large,Hybrid,4.0,88.23121654293858,856642.0346927843,1.0
Startup_F_694,Health,4.0,15330983.0,1.0,5.0,147.0,18484748.802616194,16447401.664303327,Large,B2B,4.0,64.36532717587029,3818379.99444243,0.0
Startup_1195,Education,12.0,23424842.0,4.0,8.0,967.0,35487782.7796588,955828.9203619574,Large,B2B,4.0,30.0,500000.0,1.0
Startup_F_760,Logistics,7.0,23004581.0,3.0,10.0,735.0,78579478.82543097,35924018.763329715,Medium,B2B,1.0,50.172544963174346,5345921.014446902,0.0
Startup_3368,Education,13.0,4076741.0,3.0,7.0,431.0,93011839.46125269,1287634.7897974201,Medium,B2C,4.0,30.996219926153795,500000.0,1.0
Startup_2458,Finance,2.0,9858176.0,1.0,3.0,125.0,66093041.522906676,500000.0,Small,Hybrid,9.0,30.0,1454786.7564518563,1.0
Startup_2579,Education,3.0,47581385.0,1.0,18.0,195.0,14671466.84436406,500000.0,Small,B2B,9.0,55.50027443005946,500000.0,1.0
Startup_1132,Education,8.0,18776087.0,1.0,19.0,155.0,78244612.75943121,500000.0,Small,B2C,2.0,46.45513309856234,500000.0,1.0
Startup_F_4443,Logistics,8.0,39216975.0,3.0,10.0,107.0,54948526.307092115,44629663.790977575,Small,B2C,7.0,76.99377357676138,13018148.395743003,0.0
Startup_F_4193,Tech,6.0,19132048.0,2.0,8.0,384.0,61476149.35810623,17443413.66723512,Medium,B2B,1.0,59.01401711742044,21023504.0863777,0.0
Startup_F_1677,Finance,3.0,10817539.0,4.0,2.0,742.0,39484001.44106345,11332243.679019384,Large,B2B,5.0,70.8051799139933,11085929.61375775,0.0
Startup_F_3462,Logistics,5.0,11487592.0,3.0,4.0,359.0,38748066.71205362,5147298.588528583,Medium,B2C,4.0,65.07114753497632,27056092.404578026,0.0
Startup_2759,Education,9.0,26026289.0,1.0,23.0,314.0,38709787.92254804,2416334.2878391044,Medium,B2B,1.0,96.71830047115988,1557935.7391008232,1.0
Startup_F_2327,Finance,7.0,5782969.0,3.0,7.0,688.0,100667809.84544548,30148000.00064091,Medium,B2C,3.0,66.20176105505176,15359388.500853647,0.0
Startup_F_3233,Logistics,2.0,17288007.0,4.0,2.0,437.0,67738431.47294866,45947370.79273894,Medium,B2B,5.0,29.813126301077038,22205436.051743574,0.0
Startup_559,Healthcare,10.0,22605194.0,1.0,10.0,174.0,66137466.415470615,500000.0,Large,B2C,8.0,64.68677036836596,500000.0,1.0
Startup_321,Tech,1.0,12547233.0,4.0,24.0,17.0,32020494.330226038,500000.0,Small,Hybrid,6.0,50.62544637992193,1650044.7497345177,1.0
Startup_3040,Finance,8.0,8575508.0,1.0,17.0,584.0,76320723.85209975,500000.0,Medium,Hybrid,9.0,30.0,879179.4348934052,1.0
Startup_1372,E-commerce,12.0,33718870.0,3.0,14.0,404.0,51248885.41387479,1421145.4817680668,Small,B2C,2.0,74.77047013717011,500000.0,1.0
Startup_3297,Healthcare,9.0,35628878.0,3.0,14.0,25.0,51261032.75917565,968322.1167228274,Large,B2B,7.0,67.1482469517254,500000.0,1.0
Startup_F_3093,Health,1.0,6371045.0,1.0,1.0,682.0,35044882.89703831,37958195.080088995,Large,B2B,6.0,49.074387010210415,8619930.345525317,0.0
Startup_4602,AI/ML,13.0,12683532.0,4.0,12.0,572.0,77303941.67386837,500000.0,Medium,B2C,9.0,30.0,1081442.9661069824,1.0
Startup_908,AI/ML,13.0,31887194.0,3.0,19.0,83.0,26128996.896933816,500000.0,Medium,B2B,7.0,61.342023714615294,966823.6144150151,1.0
Startup_F_335,Logistics,5.0,20611739.0,1.0,9.0,149.0,51653349.91400437,15136881.811955433,Medium,B2B,6.0,55.85782451205055,17881431.40628133,0.0
Startup_1434,Tech,2.0,1050715.0,1.0,13.0,185.0,20237400.75748698,500000.0,Medium,Hybrid,6.0,83.90939889636017,1148309.0101821348,1.0
Startup_4218,Education,5.0,34758687.0,2.0,13.0,509.0,83781316.64237744,558267.4365007324,Large,Hybrid,6.0,98.22966986550509,500000.0,1.0
Startup_F_3436,Tech,4.0,31966709.0,2.0,10.0,207.0,9685327.482400894,27831231.098908473,Medium,B2B,5.0,50.03808017807347,9448276.698503945,0.0
Startup_F_990,Health,6.0,7800541.0,3.0,7.0,564.0,41557094.77924242,46247528.71704894,Medium,B2C,3.0,44.20644360533747,15881674.644864742,0.0
Startup_F_2377,Logistics,1.0,23544420.0,2.0,3.0,172.0,14546827.172015065,37200376.411587365,Medium,B2B,2.0,81.12084570290583,6741907.724982125,0.0
Startup_F_3135,Finance,1.0,30034608.0,1.0,10.0,425.0,17060269.323613547,32099433.808950137,Medium,B2C,4.0,38.29513014227427,27302914.418868657,0.0
Startup_F_451,Health,4.0,9776510.0,2.0,3.0,175.0,57515112.9395225,37242648.72464937,Large,B2B,7.0,39.14601228129211,3274715.5262436257,0.0
Startup_3160,Education,9.0,47119690.0,2.0,17.0,597.0,68655796.69786754,1172589.60316317,Large,Hybrid,4.0,58.84962638037912,1853938.1364376063,1.0
Startup_F_2744,Tech,3.0,25207253.0,3.0,11.0,337.0,40278741.663305804,28713568.989129797,Large,B2B,6.0,76.38973580355704,14881084.833436467,0.0
Startup_927,Healthcare,14.0,39927437.0,2.0,3.0,147.0,24505061.720637668,500000.0,Small,B2C,1.0,33.36852447443009,1262172.8114125235,1.0
Startup_F_496,Finance,1.0,3226217.0,3.0,7.0,159.0,21994667.737890624,8807665.577475404,Medium,B2B,5.0,89.33998490578456,23950420.72481235,0.0
Startup_2471,E-commerce,12.0,48076790.0,2.0,21.0,984.0,37446109.0247573,500000.0,Small,Hybrid,8.0,73.36961229844638,1020867.5185332734,1.0
Startup_4555,Education,2.0,49976050.0,3.0,17.0,379.0,63452139.74976132,1155664.7052105889,Medium,B2B,2.0,40.12509494888888,1510917.6790152232,1.0
Startup_16,E-commerce,8.0,34215557.0,2.0,0.0,879.0,78404096.369049,3302262.2771170433,Large,B2C,2.0,30.0,1297909.9338380743,1.0
